"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0T9G0","2020-03-03 21:00:00","605.000","23.000","0.300","15.700","0.990","953.800","","0.000","-99.000","-99.000","-99.000","20.500","","13.600",""
"C0U520","2020-03-03 21:00:00","517.000","234.000","0.800","15.600","0.990","964.100","","1.000","-99.000","-99.000","-99.000","19.500","","12.600",""
"C0E750","2020-03-03 21:00:00","62.000","53.000","1.000","19.600","0.820","1009.700","","0.000","-99.000","-99.000","-99.000","23.500","","14.900",""
"C0G660","2020-03-03 21:00:00","27.000","5.000","2.800","21.400","0.830","1016.900","","0.000","-99.000","-99.000","-99.000","27.300","","16.500",""
"C0W140","2020-03-03 21:00:00","21.000","75.000","4.300","15.400","0.820","1018.700","","0.000","-99.000","-99.000","-99.000","18.400","","13.900",""
"C0U720","2020-03-03 21:00:00","1260.000","22.000","2.300","13.000","1.000","892.300","","0.000","-99.000","-99.000","-99.000","17.800","","9.000",""
"C0R690","2020-03-03 21:00:00","248.000","43.000","2.600","20.700","0.820","989.200","","0.000","8.700","53.000","","23.600","","18.200",""
"C0X150","2020-03-03 21:00:00","18.000","9.000","2.300","22.600","0.790","1017.200","","0.000","-99.000","-99.000","-99.000","27.400","","17.000",""
"C0Z050","2020-03-03 21:00:00","830.000","0.000","0.000","15.200","0.970","928.900","","0.000","-99.000","-99.000","-99.000","19.600","","13.000",""
"C0I490","2020-03-03 21:00:00","1601.000","175.000","1.100","11.900","0.940","845.800","","0.000","-99.000","-99.000","-99.000","21.400","","9.800",""
"C0I090","2020-03-03 21:00:00","910.000","140.000","0.500","16.500","0.800","917.300","","0.000","-99.000","-99.000","-99.000","19.900","","13.800",""
"C0X240","2020-03-03 21:00:00","394.000","146.000","0.600","19.300","0.770","973.800","","0.000","-99.000","-99.000","-99.000","26.100","","15.100",""
"C0S990","2020-03-03 21:00:00","409.000","9.000","3.600","18.600","0.940","973.600","","0.000","-99.000","-99.000","-99.000","20.700","","16.600",""
"C0E850","2020-03-03 21:00:00","104.000","0.000","0.000","18.200","0.900","1006.700","","0.000","-99.000","-99.000","-99.000","24.700","","12.200",""
"C0T9B0","2020-03-03 21:00:00","558.000","264.000","0.800","16.100","0.950","957.800","","0.000","-99.000","-99.000","-99.000","18.400","","14.100",""
"C0G650","2020-03-03 21:00:00","34.000","326.000","1.100","21.800","0.820","1014.100","","0.000","-99.000","-99.000","-99.000","28.200","","16.400",""
"C0K580","2020-03-03 21:00:00","26.000","12.000","2.200","21.100","0.990","1016.900","","0.000","-99.000","-99.000","-99.000","26.900","","16.100",""
"C0X050","2020-03-03 21:00:00","25.000","341.000","2.700","22.000","0.840","1014.000","","0.000","-99.000","-99.000","-99.000","28.100","","16.300",""
"CM0100","2020-03-03 21:00:00","25.000","132.000","1.000","20.200","0.760","1016.300","","0.000","-99.000","-99.000","-99.000","23.100","","16.200",""
"C0AC70","2020-03-03 21:00:00","71.000","87.000","1.300","19.700","0.830","1011.600","","0.000","-99.000","-99.000","-99.000","23.600","","15.900",""
"CM0130","2020-03-03 21:00:00","11.000","346.000","4.400","22.900","0.720","1017.600","","0.000","-99.000","-99.000","-99.000","23.800","","18.000",""
"C0W110","2020-03-03 21:00:00","16.000","-99.000","-99.000","12.400","0.870","1020.500","","0.000","-99.000","-99.000","-99.000","13.700","","12.300",""
"C0R670","2020-03-03 21:00:00","26.000","70.000","4.400","22.700","0.730","1016.000","","0.000","10.300","71.000","","25.700","","21.300",""
"C0X120","2020-03-03 21:00:00","28.000","344.000","3.400","22.100","0.800","1015.900","","0.000","-99.000","-99.000","-99.000","27.100","","17.000",""
"C0R100","2020-03-03 21:00:00","1006.000","0.000","0.100","16.200","0.930","907.100","","0.000","-99.000","-99.000","-99.000","22.800","","12.800",""
"C0C700","2020-03-03 21:00:00","151.000","87.000","1.600","19.100","0.800","1002.400","","0.000","-99.000","-99.000","-99.000","21.700","","15.500",""
"C0W130","2020-03-03 21:00:00","18.000","18.000","5.200","20.200","0.830","1015.600","","0.000","12.500","5.000","","22.700","","18.800",""
"C0F9R0","2020-03-03 21:00:00","20.000","47.000","4.700","20.500","1.000","1017.300","","0.000","-99.000","-99.000","-99.000","24.200","","16.300",""
"C0V660","2020-03-03 21:00:00","25.000","19.000","1.800","24.000","0.620","1015.200","","0.000","-99.000","-99.000","-99.000","28.900","","18.000",""
"C0G780","2020-03-03 21:00:00","27.000","9.000","3.300","21.000","0.850","1015.100","","0.000","-99.000","-99.000","-99.000","25.900","","16.600",""
"C0C590","2020-03-03 21:00:00","72.000","38.000","0.800","19.100","0.840","1010.500","","0.000","-99.000","-99.000","-99.000","21.900","","15.300",""
"C0I520","2020-03-03 21:00:00","3860.000","193.000","7.100","1.700","0.570","642.800","","-99.000","-99.000","-99.000","-99.000","10.100","","1.700",""
"C0M790","2020-03-03 21:00:00","15.000","13.000","2.900","21.100","0.820","1015.300","","0.000","-99.000","-99.000","-99.000","26.500","","16.300",""
"C0R130","2020-03-03 21:00:00","1040.000","270.000","1.600","15.800","0.990","901.100","","0.000","-99.000","-99.000","-99.000","23.000","","14.700",""
"C0AH30","2020-03-03 21:00:00","755.000","126.000","2.800","16.400","1.000","935.100","","1.000","-99.000","-99.000","-99.000","18.400","","12.500",""
"C0X170","2020-03-03 21:00:00","50.000","40.000","1.900","23.200","0.710","1011.400","","0.000","-99.000","-99.000","-99.000","28.200","","17.100",""
"C0K291","2020-03-03 21:00:00","8.000","4.000","4.400","21.400","0.860","1017.800","","0.000","-99.000","-99.000","-99.000","25.600","","16.900",""
"C0D480","2020-03-03 21:00:00","223.000","0.000","0.000","17.700","0.910","992.700","","0.000","-99.000","-99.000","-99.000","24.200","","13.500",""
"C0F0C0","2020-03-03 21:00:00","983.000","26.000","0.500","15.800","0.940","908.800","","0.000","-99.000","-99.000","-99.000","23.200","","12.700",""
"C0U860","2020-03-03 21:00:00","5.000","0.000","0.100","19.900","0.860","1020.000","","0.000","-99.000","-99.000","-99.000","23.900","","16.500",""
"C0UA50","2020-03-03 21:00:00","808.000","161.000","1.300","14.500","0.980","929.200","","2.500","-99.000","-99.000","-99.000","15.800","","11.500",""
"C0X320","2020-03-03 21:00:00","30.000","9.000","2.800","22.200","0.760","1013.800","","0.000","-99.000","-99.000","-99.000","27.900","","16.300",""
"C0T960","2020-03-03 21:00:00","120.000","0.000","0.100","19.100","0.990","1006.900","","0.000","-99.000","-99.000","-99.000","24.600","","16.500",""
"C0SA80","2020-03-03 21:00:00","136.000","0.000","0.200","19.500","0.970","1004.200","","0.000","-99.000","-99.000","-99.000","23.900","","16.000",""
"C0E780","2020-03-03 21:00:00","160.000","339.000","0.300","19.000","0.880","1000.400","","0.000","-99.000","-99.000","-99.000","25.300","","13.800",""
"C0F9Q0","2020-03-03 21:00:00","149.000","337.000","2.300","19.200","0.900","1000.700","","0.000","-99.000","-99.000","-99.000","26.000","","14.600",""
"C0F9X0","2020-03-03 21:00:00","166.000","13.000","4.700","19.000","0.950","999.300","","0.000","-99.000","-99.000","-99.000","24.200","","15.100",""
"C0F0D0","2020-03-03 21:00:00","3171.000","151.000","3.000","3.000","0.630","699.600","","0.000","-99.000","-99.000","-99.000","13.100","","1.300",""
"C0S730","2020-03-03 21:00:00","110.000","56.000","4.400","21.300","0.770","1007.200","","0.500","-99.000","-99.000","-99.000","23.700","","18.600",""
"C0T790","2020-03-03 21:00:00","2830.000","27.000","0.400","4.800","0.960","729.000","","0.000","-99.000","-99.000","-99.000","16.200","","3.100",""
"C0M830","2020-03-03 21:00:00","540.000","12.000","0.400","19.400","0.750","958.100","","0.000","-99.000","-99.000","-99.000","25.300","","15.500",""
"C0V750","2020-03-03 21:00:00","50.000","14.000","1.800","24.100","0.650","1013.100","","0.000","-99.000","-99.000","-99.000","28.800","","18.300",""
"C0K530","2020-03-03 21:00:00","12.000","26.000","5.100","21.200","0.850","1017.100","","0.000","-99.000","-99.000","-99.000","23.800","","17.000",""
"C0M780","2020-03-03 21:00:00","30.000","15.000","1.300","21.200","0.820","1015.100","","0.000","-99.000","-99.000","-99.000","27.100","","16.200",""
"C0V360","2020-03-03 21:00:00","94.000","332.000","0.300","20.300","0.760","1006.800","","0.000","-99.000","-99.000","-99.000","31.600","","15.300",""
"C0K510","2020-03-03 21:00:00","10.000","4.000","3.400","21.200","0.830","1016.500","","0.000","-99.000","-99.000","-99.000","26.000","","16.100",""
"C0D650","2020-03-03 21:00:00","97.000","52.000","2.100","19.400","0.810","1008.100","","0.000","-99.000","-99.000","-99.000","21.600","","15.400",""
"C0V630","2020-03-03 21:00:00","19.000","355.000","1.800","23.600","0.610","1015.500","","0.000","-99.000","-99.000","-99.000","25.900","","18.600",""
"C0U910","2020-03-03 21:00:00","17.000","276.000","0.700","19.700","0.840","1018.500","","1.500","-99.000","-99.000","-99.000","21.200","","15.700",""
"C0U600","2020-03-03 21:00:00","10.000","281.000","0.400","19.500","0.930","1018.900","","0.000","-99.000","-99.000","-99.000","22.500","","15.800",""
"C0G820","2020-03-03 21:00:00","29.000","16.000","1.100","21.400","0.840","1015.400","","0.000","-99.000","-99.000","-99.000","27.700","","15.500",""
"C0R590","2020-03-03 21:00:00","72.000","145.000","1.400","23.600","0.760","1009.100","","0.000","-99.000","-99.000","-99.000","29.100","","18.000",""
"C0A9E0","2020-03-03 21:00:00","26.000","87.000","1.200","20.500","0.740","1017.300","","0.000","-99.000","-99.000","-99.000","24.300","","16.900",""
"C0R480","2020-03-03 21:00:00","57.000","180.000","0.300","23.600","0.720","1010.400","","0.000","-99.000","-99.000","-99.000","29.400","","18.200",""
"C0X300","2020-03-03 21:00:00","70.000","357.000","0.300","20.400","0.820","1009.800","","0.000","-99.000","-99.000","-99.000","27.600","","16.100",""
"C0U970","2020-03-03 21:00:00","7.000","0.000","0.000","20.500","0.800","1020.700","","0.000","-99.000","-99.000","-99.000","22.400","","16.000",""
"C0R340","2020-03-03 21:00:00","230.000","25.000","2.800","19.900","0.900","992.000","","0.000","-99.000","-99.000","-99.000","25.900","","17.400",""
"C0M750","2020-03-03 21:00:00","10.000","13.000","4.900","21.400","0.820","1017.000","","0.000","-99.000","-99.000","-99.000","25.700","","17.100",""
"C0I110","2020-03-03 21:00:00","161.000","298.000","0.700","22.500","0.710","1000.400","","0.000","-99.000","-99.000","-99.000","27.000","","16.400",""
"C0V370","2020-03-03 21:00:00","74.000","0.000","0.100","21.400","0.730","1009.900","","0.000","-99.000","-99.000","-99.000","29.400","","15.900",""
"C0C690","2020-03-03 21:00:00","242.000","151.000","1.600","18.300","0.760","991.200","","0.000","-99.000","-99.000","-99.000","20.800","","14.500",""
"C0A540","2020-03-03 21:00:00","401.000","0.000","0.000","16.900","0.910","973.400","","0.000","-99.000","-99.000","-99.000","20.500","","13.600",""
"C0SA60","2020-03-03 21:00:00","6.000","347.000","1.400","21.400","0.820","1018.600","","0.000","-99.000","-99.000","-99.000","25.100","","17.300",""
"C0H950","2020-03-03 21:00:00","192.000","0.000","0.000","20.300","0.780","996.300","","0.000","-99.000","-99.000","-99.000","27.600","","15.300",""
"C0O960","2020-03-03 21:00:00","112.000","9.000","1.100","21.900","0.740","1004.800","","0.000","-99.000","-99.000","-99.000","28.100","","15.800",""
"C0E880","2020-03-03 21:00:00","507.000","62.000","2.400","17.200","0.990","960.600","","0.000","-99.000","-99.000","-99.000","23.800","","13.000",""
"C0AH10","2020-03-03 21:00:00","30.000","86.000","2.200","20.600","1.000","1015.900","","0.000","-99.000","-99.000","-99.000","24.000","","17.300",""
"C0R680","2020-03-03 21:00:00","13.000","66.000","6.300","23.700","0.710","1017.000","","0.000","13.300","64.000","","24.500","","20.700",""
"C0X210","2020-03-03 21:00:00","38.000","3.000","2.100","21.800","0.830","1012.000","","0.000","-99.000","-99.000","-99.000","26.900","","16.700",""
"C0D430","2020-03-03 21:00:00","87.000","0.000","0.000","18.300","0.930","1008.100","","0.000","-99.000","-99.000","-99.000","25.700","","11.800",""
"C0AD30","2020-03-03 21:00:00","20.000","94.000","0.500","20.900","0.720","1015.300","","0.000","-99.000","-99.000","-99.000","23.900","","17.000",""
"C0R240","2020-03-03 21:00:00","87.000","80.000","0.500","22.800","0.730","1007.200","","0.000","-99.000","-99.000","-99.000","28.700","","16.800",""
"C0AI30","2020-03-03 21:00:00","26.000","90.000","4.400","20.500","0.850","1017.600","","0.000","-99.000","-99.000","-99.000","23.300","","16.800",""
"C0U960","2020-03-03 21:00:00","1885.000","166.000","2.000","9.100","0.990","818.000","","0.500","-99.000","-99.000","-99.000","16.400","","5.000",""
"C0T9E0","2020-03-03 21:00:00","415.000","0.000","0.000","16.700","0.940","974.100","","2.000","-99.000","-99.000","-99.000","20.100","","14.900",""
"C0D550","2020-03-03 21:00:00","1956.000","0.000","0.000","9.300","0.960","814.600","","0.000","-99.000","-99.000","-99.000","17.800","","8.300",""
"C0C630","2020-03-03 21:00:00","209.000","80.000","1.900","18.200","0.820","995.600","","0.000","-99.000","-99.000","-99.000","22.900","","14.900",""
"C0A560","2020-03-03 22:00:00","405.000","0.000","0.000","16.600","1.000","974.200","","0.000","-99.000","-99.000","-99.000","21.600","","12.300",""
"C0X190","2020-03-03 22:00:00","10.000","11.000","0.300","22.300","0.740","1016.700","","0.000","-99.000","-99.000","-99.000","26.700","","17.700",""
"C0S950","2020-03-03 22:00:00","415.000","300.000","0.500","18.100","0.940","972.500","","0.000","-99.000","-99.000","-99.000","22.600","","15.000",""
"C0A880","2020-03-03 22:00:00","6.000","0.000","0.000","18.400","0.920","1018.400","","0.000","-99.000","-99.000","-99.000","21.600","","15.500",""
"C0I530","2020-03-03 22:00:00","3014.000","228.000","7.000","2.400","1.000","703.500","","0.000","-99.000","-99.000","-99.000","11.600","","2.100",""
"C0M670","2020-03-03 22:00:00","43.000","7.000","2.400","20.900","0.810","1012.900","","0.000","-99.000","-99.000","-99.000","26.800","","16.200",""
"C0Z061","2020-03-03 22:00:00","174.000","89.000","0.500","19.400","0.990","1003.800","","0.000","-99.000","-99.000","-99.000","25.800","","15.600",""
"C0M730","2020-03-03 22:00:00","40.000","360.000","1.300","21.900","0.770","1013.100","","0.000","-99.000","-99.000","-99.000","29.000","","17.200",""
"C0U750","2020-03-03 22:00:00","398.000","146.000","2.100","16.800","0.980","974.100","","0.000","-99.000","-99.000","-99.000","18.400","","13.100",""
"C0A650","2020-03-03 22:00:00","287.000","0.000","0.000","18.400","1.000","987.300","","0.000","-99.000","-99.000","-99.000","22.200","","13.600",""
"C0K400","2020-03-03 22:00:00","65.000","21.000","1.400","20.500","0.920","1011.600","","0.000","-99.000","-99.000","-99.000","25.900","","15.700",""
"C0I370","2020-03-03 22:00:00","671.000","0.000","0.000","17.700","0.780","943.900","","0.000","-99.000","-99.000","-99.000","22.900","","14.200",""
"C0S750","2020-03-03 22:00:00","2280.000","289.000","0.900","6.500","0.990","777.100","","0.000","-99.000","-99.000","-99.000","12.600","","2.700",""
"C0R650","2020-03-03 22:00:00","29.000","136.000","0.300","24.000","0.790","1015.700","","0.000","-99.000","-99.000","-99.000","27.700","","18.700",""
"C0E740","2020-03-03 22:00:00","27.000","269.000","0.800","18.900","0.950","1010.000","","0.000","-99.000","-99.000","-99.000","24.400","","13.000",""
"C0AI20","2020-03-03 22:00:00","25.000","91.000","2.800","19.200","0.820","1017.400","","0.000","-99.000","-99.000","-99.000","20.300","","16.000",""
"C0E550","2020-03-03 22:00:00","84.000","251.000","0.500","18.000","0.920","1010.300","","0.000","-99.000","-99.000","-99.000","24.000","","12.900",""
"C0X060","2020-03-03 22:00:00","19.000","11.000","2.200","21.000","0.840","1017.800","","0.000","-99.000","-99.000","-99.000","28.100","","16.100",""
"C0R510","2020-03-03 22:00:00","31.000","170.000","0.500","24.900","0.650","1014.700","","0.000","-99.000","-99.000","-99.000","28.200","","19.700",""
"C0AC60","2020-03-03 22:00:00","55.000","99.000","0.500","19.800","0.840","1013.300","","0.000","-99.000","-99.000","-99.000","25.100","","16.600",""
"C0UA70","2020-03-03 22:00:00","547.000","0.000","0.000","16.100","0.990","958.500","","0.500","-99.000","-99.000","-99.000","17.700","","12.200",""
"C0G740","2020-03-03 22:00:00","24.000","13.000","2.300","20.900","0.830","1016.000","","0.000","-99.000","-99.000","-99.000","24.900","","16.500",""
"C0F9N0","2020-03-03 22:00:00","75.000","345.000","0.600","21.900","0.760","1009.600","","0.000","-99.000","-99.000","-99.000","27.900","","17.600",""
"C0S710","2020-03-03 22:00:00","382.000","34.000","1.700","16.700","0.990","977.700","","0.000","-99.000","-99.000","-99.000","22.500","","14.200",""
"C0M680","2020-03-03 22:00:00","37.000","357.000","1.400","21.200","0.870","1015.700","","0.000","-99.000","-99.000","-99.000","27.000","","16.300",""
"C0X220","2020-03-03 22:00:00","26.000","42.000","2.500","21.000","0.820","1015.200","","0.000","-99.000","-99.000","-99.000","25.600","","16.500",""
"C0R560","2020-03-03 22:00:00","22.000","255.000","0.800","24.600","0.680","1015.900","","0.000","-99.000","-99.000","-99.000","27.000","","18.900",""
"C0F9P0","2020-03-03 22:00:00","26.000","36.000","3.600","20.500","0.890","1016.400","","0.000","-99.000","-99.000","-99.000","23.000","","16.200",""
"C0O970","2020-03-03 22:00:00","71.000","37.000","0.400","21.800","0.790","1010.000","","0.000","-99.000","-99.000","-99.000","29.500","","15.600",""
